method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,catboost,25,internal_train,0.9581512441303011,0.9374469399600337,0.8846894916259078,0.8157802042972878,0.9008168028004667,0.856192236598891,0.101145002793234,0.8747605363984674,0.9347492323439099,0.9538048431620352,0.9618980507887998,0.9313333856613912,0.9449545957564999
mean_mode,catboost,25,internal_val,0.7329081710247494,0.6261129329242097,0.6825726141078838,0.5769230769230769,0.6261343012704175,0.6005221932114883,0.20741994442024553,0.71731843575419,0.7570754716981132,0.7045790249917597,0.7626613091976457,0.5869693200218624,0.6677990515440905
mean_mode,catboost,25,internal_test,0.7395978870311977,0.6421060691783894,0.6715076071922544,0.559375,0.6497277676950998,0.6011754827875735,0.20718624492322688,0.6849162011173184,0.760545905707196,0.7141892269676842,0.7650875619059049,0.5987948363783252,0.6937731918569975
mean_mode,catboost,25,external_main,0.627778689210142,0.4296307506403675,0.6716174606049629,0.4179930795847751,0.383248730964467,0.39986759351208206,0.21831275732923255,0.7868187579214195,0.76153091265947,0.6112603111026462,0.6435479170224667,0.40298901530922426,0.45066643494059977
mean_mode,catboost,25,external_transfer,0.627778689210142,0.4296307506403675,0.6716174606049629,0.4179930795847751,0.383248730964467,0.39986759351208206,0.21831275732923255,0.7868187579214195,0.76153091265947,0.6126673681234068,0.6421380544118488,0.40297107948421396,0.45164430523945553
mean_mode,catboost,30,internal_train,0.9627604760435807,0.9441825762874129,0.8900251963835779,0.8212153143659993,0.9093737845196421,0.8630490956072352,0.09786562789918511,0.8781130268199234,0.9402564102564103,0.9592446023922637,0.9660298043435549,0.9385905868117879,0.9507530315609343
mean_mode,catboost,30,internal_val,0.7319753824939926,0.632819261634842,0.6749654218533887,0.5654281098546042,0.6352087114337568,0.5982905982905983,0.20826350990116776,0.6994413407821229,0.7569528415961306,0.7083802272492239,0.761811309703588,0.5916001463524481,0.6788678712302196
mean_mode,catboost,30,internal_test,0.7395694978150442,0.6409757699418501,0.6804979253112033,0.5700787401574803,0.6569872958257713,0.6104553119730185,0.20772597032442092,0.6949720670391062,0.7669543773119606,0.7124314014605986,0.7653649485128142,0.6020847256311261,0.6851446387169964
mean_mode,catboost,30,external_main,0.6300378619726827,0.43072393828945377,0.6783191450824126,0.4307479224376731,0.3946700507614213,0.4119205298013245,0.21694741971106368,0.7916349809885932,0.7660044150110376,0.6124912738503093,0.6469261078227014,0.4075935412137039,0.45600819991426117
mean_mode,catboost,30,external_transfer,0.6300378619726827,0.43072393828945377,0.6783191450824126,0.4307479224376731,0.3946700507614213,0.4119205298013245,0.21694741971106368,0.7916349809885932,0.7660044150110376,0.614250288391862,0.6465942168226332,0.40668522150093694,0.45849637894524625
mean_mode,catboost,35,internal_train,0.9647616876120477,0.9476234192946961,0.8897287683414851,0.8219950652097285,0.9070400622325944,0.8624260355029586,0.09638515002914738,0.8790708812260536,0.9388746803069054,0.9608870397732531,0.9684879917790942,0.9423797188643382,0.952845271533895
mean_mode,catboost,35,internal_val,0.7301016942278641,0.622683650235323,0.6701244813278008,0.5596774193548387,0.6297640653357531,0.5926558497011102,0.20923495944780546,0.6949720670391062,0.7530266343825666,0.7022259310126442,0.7587372669674641,0.5838614394083225,0.6681304479884581
