method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,gb,25,internal_train,0.8089228087077944,0.7290153246126015,0.7453683118423002,0.714429361488185,0.5527032283158304,0.6232456140350877,0.17188768438223007,0.8639846743295019,0.7583018074821354,0.7996726123080399,0.8209113984076934,0.7114888516660912,0.744643343180339
mean_mode,gb,25,internal_val,0.7386732097050563,0.6315791122593478,0.7047026279391425,0.6371681415929203,0.5226860254083484,0.5742771684945165,0.19719247011456223,0.8167597765363128,0.7354124748490946,0.7124136662632107,0.7659563638734106,0.5865796000335527,0.6814336581427074
mean_mode,gb,25,internal_test,0.7487594926441512,0.6517358596458106,0.7047026279391425,0.628099173553719,0.5517241379310345,0.58743961352657,0.19360597186697426,0.7988826815642458,0.7432432432432432,0.7243054186917764,0.7716577933664664,0.6018779361519531,0.6865970124346591
mean_mode,gb,25,external_main,0.6410803207813014,0.43393521779888883,0.7096540481796776,0.48501664816870144,0.2772842639593909,0.35284618490109004,0.1976785434277477,0.8823827629911281,0.7534632034632035,0.6248790256588472,0.6563821673257345,0.4099620543617649,0.46129107252285845
mean_mode,gb,25,external_transfer,0.6410803207813014,0.43393521779888883,0.7096540481796776,0.48501664816870144,0.2772842639593909,0.35284618490109004,0.1976785434277477,0.8823827629911281,0.7534632034632035,0.626398703529305,0.6569035681221064,0.40832593333577016,0.46082267218962997
mean_mode,gb,30,internal_train,0.8097169691117101,0.7299678233153575,0.7472950941159033,0.7180261832829808,0.5546479968883703,0.6258503401360545,0.17172133829958672,0.8659003831417624,0.7595043058181055,0.8003256366707627,0.8212963772511459,0.7105134757859094,0.745760333128576
mean_mode,gb,30,internal_val,0.7396992770888886,0.6327205539856597,0.7102351313969572,0.6473214285714286,0.5263157894736842,0.5805805805805806,0.19677303617713965,0.823463687150838,0.7384769539078156,0.7146159458265626,0.7642079920048828,0.5906451514502553,0.6745840449590295
mean_mode,gb,30,internal_test,0.744989810299202,0.6486366247071339,0.6984785615491009,0.6166328600405679,0.5517241379310345,0.5823754789272031,0.19496817397224359,0.788826815642458,0.7408184679958028,0.715416411892654,0.7761198273299375,0.6056755999624474,0.6852514936060659
mean_mode,gb,30,external_main,0.6387342938758178,0.43099651765240954,0.7082050353196885,0.48136315228966986,0.2868020304568528,0.3594433399602386,0.19887792161547266,0.876552598225602,0.7546922741161065,0.6210574390978364,0.6542886067673379,0.4092274351622731,0.4547369390739082
mean_mode,gb,30,external_transfer,0.6387342938758178,0.43099651765240954,0.7082050353196885,0.48136315228966986,0.2868020304568528,0.3594433399602386,0.19887792161547266,0.876552598225602,0.7546922741161065,0.6210679241264848,0.6543825427990669,0.40909356749126685,0.45642127578265573
mean_mode,gb,35,internal_train,0.8101534709275727,0.7304549102353024,0.7477397361790425,0.7177944862155389,0.5569817191754182,0.6272448532632501,0.17159470162126153,0.8651819923371648,0.7603114478114478,0.7993689870743227,0.8188241859232599,0.7145024250319575,0.7450849269884077
mean_mode,gb,35,internal_val,0.7383203723042918,0.6288164020214704,0.7081604426002767,0.6449438202247191,0.5208711433756806,0.5763052208835341,0.19744000306606668,0.823463687150838,0.7362637362637363,0.7121183029871474,0.7630007876211382,0.5855657839422264,0.6702324559731346
mean_mode,gb,35,internal_test,0.7461416013545712,0.6482317672042401,0.6964038727524204,0.6147540983606558,0.5444646098003629,0.5774783445620789,0.1946253701326954,0.7899441340782123,0.7379958246346555,0.7223106439622615,0.7661238023452966,0.6046041977867418,0.6882450534899027
mean_mode,gb,35,external_main,0.6404040647738898,0.4346728310002267,0.709472921572179,0.4847161572052402,0.2817258883248731,0.3563402889245586,0.19788339811362463,0.8803548795944233,0.7541802388707927,0.6260533437825274,0.6579301908657407,0.413667550004195,0.45912389302812817
mean_mode,gb,35,external_transfer,0.6404040647738898,0.4346728310002267,0.709472921572179,0.4847161572052402,0.2817258883248731,0.3563402889245586,0.19788339811362463,0.8803548795944233,0.7541802388707927,0.6240699504755006,0.6556602664482197,0.4094413446099084,0.46007897941080395
