method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,xgb,30,internal_val,0.7261190927617638,0.6151719030259535,0.6701244813278008,0.5612582781456954,0.6152450090744102,0.587012987012987,0.21249193691374915,0.7039106145251397,0.7482185273159145,0.6949341315880866,0.7551072544941378,0.5725424419720627,0.6601595045487965
mean_mode,xgb,30,internal_test,0.7218850439525899,0.6302509360765929,0.6576763485477178,0.5447284345047924,0.6188747731397459,0.5794392523364486,0.21746785254506326,0.6815642458100558,0.7439024390243902,0.6932262703339225,0.7476118826987255,0.5910525625746936,0.6727869503696827
mean_mode,xgb,30,external_main,0.615702746521009,0.4220920066126426,0.687737728672342,0.44136291600633915,0.3534263959390863,0.39252995066948554,0.22242365509571227,0.8212927756653993,0.7607419582061516,0.6006678209100973,0.6284818078064737,0.3923894059439988,0.44728296022577735
mean_mode,xgb,30,external_transfer,0.615702746521009,0.4220920066126426,0.687737728672342,0.44136291600633915,0.3534263959390863,0.39252995066948554,0.22242365509571227,0.8212927756653993,0.7607419582061516,0.5988812087558228,0.6331139961110686,0.39914362129423947,0.4460097724035598
mean_mode,xgb,35,internal_train,0.986578395782013,0.9794087745379564,0.9325626204238922,0.8833333333333333,0.9482691559704395,0.914650159444757,0.07206799838842927,0.9228927203065134,0.9666415851517431,0.9845682964677145,0.9885887478403426,0.9761576418101594,0.9826510379687161
mean_mode,xgb,35,internal_val,0.7265672368167578,0.614410882022968,0.6639004149377593,0.5542570951585977,0.6025408348457351,0.577391304347826,0.21271424217104964,0.7016759776536313,0.7414403778040142,0.696973791131247,0.7530165553779674,0.5727118980258454,0.6602101110133864
mean_mode,xgb,35,internal_test,0.7318334364132253,0.6325845332842462,0.681881051175657,0.572107765451664,0.6551724137931034,0.61082910321489,0.21256859455885257,0.6983240223463687,0.7668711656441718,0.7062232439578586,0.7586354804818003,0.5891733081575393,0.6761851892483738
mean_mode,xgb,35,external_main,0.6271448148076663,0.4294770277697366,0.6839340699148705,0.43534812547819435,0.3610406091370558,0.3947277141866112,0.22058400924075672,0.8129277566539924,0.7610346464167063,0.6074729589155552,0.6414375884797752,0.4074510162422896,0.45446409564455903
mean_mode,xgb,35,external_transfer,0.6271448148076663,0.4294770277697366,0.6839340699148705,0.43534812547819435,0.3610406091370558,0.3947277141866112,0.22058400924075672,0.8129277566539924,0.7610346464167063,0.6122982523889925,0.6443678491033576,0.40631413467594574,0.45635406603786255
mean_mode,xgb,40,internal_train,0.9872354071570465,0.9803428376843015,0.9368608270342375,0.8901418697708258,0.9517697394010113,0.9199248120300751,0.07091793577285001,0.9276819923371648,0.968984492246123,0.9853353842341852,0.989039212688802,0.9768807807987766,0.9831403292175046
mean_mode,xgb,40,internal_val,0.7228401382960388,0.6131354664476526,0.6673582295988935,0.5583333333333333,0.6079854809437386,0.5821025195482189,0.21399423645729412,0.7039106145251397,0.7446808510638298,0.6967222497931722,0.7483589565250508,0.571153812879134,0.6542473501308756
mean_mode,xgb,40,internal_test,0.7334759553478186,0.631381419709424,0.6756569847856155,0.5650793650793651,0.6460980036297641,0.6028789161727349,0.21141478720803142,0.693854748603352,0.7610294117647058,0.7070014569426708,0.7575804559063122,0.5892070008063384,0.6763371047809454
mean_mode,xgb,40,external_main,0.6289371465518905,0.4311258978052604,0.6723419670349574,0.42207357859531774,0.4003807106598985,0.4109410615434712,0.22421330730707617,0.7809885931558935,0.7652757078986587,0.6123306619350862,0.6457081608125748,0.40833018067114685,0.4573854233606457
mean_mode,xgb,40,external_transfer,0.6289371465518905,0.4311258978052604,0.6723419670349574,0.42207357859531774,0.4003807106598985,0.4109410615434712,0.22421330730707617,0.7809885931558935,0.7652757078986587,0.6134389599437917,0.6449488616094605,0.4070063247583643,0.4570673595408456
mean_mode,xgb,42,internal_train,0.9866594278058689,0.9797020088906458,0.9353786868237736,0.8880407124681934,0.9502139245429794,0.918075911311537,0.0715608002551227,0.9262452107279694,0.9679679679679679,0.9845736123405908,0.9886457708764937,0.9765585335061818,0.9826619314073726
mean_mode,xgb,42,internal_val,0.7270660759005971,0.617833688251002,0.6756569847856155,0.5699658703071673,0.6061705989110708,0.5875109938434476,0.21186725722391406,0.7184357541899441,0.7476744186046511,0.7039014295471024,0.75301412112419,0.5816788237243861,0.663174968497655
mean_mode,xgb,42,internal_test,0.7363452939804723,0.6414358534511853,0.677731673582296,0.5658914728682171,0.662431941923775,0.6103678929765887,0.21030173542387398,0.6871508379888268,0.7677902621722846,0.7069948372207374,0.7644885237031483,0.6075760341554702,0.6760627704381059
mean_mode,xgb,42,external_main,0.6312193999987132,0.43341036352828116,0.6779568918674154,0.42995839112343964,0.3934010152284264,0.41086812458581845,0.22232465051615566,0.7916349809885932,0.7656288305957343,0.612313220949022,0.6471985897651873,0.4123869780353476,0.46262926704915647
mean_mode,xgb,42,external_transfer,0.6312193999987132,0.43341036352828116,0.6779568918674154,0.42995839112343964,0.3934010152284264,0.41086812458581845,0.22232465051615566,0.7916349809885932,0.7656288305957343,0.6117412170544816,0.6460703328039156,0.4135357290080941,0.4596056029420259
