comparable_frec,pred,ci_lo,ci_hi,P_overall,P_nonlin
6184.66311557789,0.3510460025881504,0.33088342066099463,0.37175459494520796,7.734299356521035e-08,0.001971324029173771
6244.131030150754,0.3497913324393965,0.32944242508341326,0.37070229411733,7.734299356521035e-08,0.001971324029173771
6303.598944723618,0.3485524020045754,0.3280227762305322,0.3696600789557533,7.734299356521035e-08,0.001971324029173771
6363.066859296483,0.3473303751101813,0.32662650401126636,0.3686281727302036,7.734299356521035e-08,0.001971324029173771
6422.534773869347,0.3461264074105409,0.3252555965636763,0.3676068218745601,7.734299356521035e-08,0.001971324029173771
6482.002688442211,0.344941646556214,0.3239119982149516,0.36659629885528267,7.734299356521035e-08,0.001971324029173771
6541.4706030150755,0.34377723239318125,0.32259760765100165,0.3655969049331803,7.734299356521035e-08,0.001971324029173771
6600.93851758794,0.34263429719319244,0.32131427622467074,0.36460897288954,7.734299356521035e-08,0.001971324029173771
6660.406432160804,0.3415139659155868,0.32006380633189035,0.3636328697870613,7.734299356521035e-08,0.001971324029173771
6719.874346733669,0.34041735650083216,0.31884794978488223,0.3626689998359811,7.734299356521035e-08,0.001971324029173771
6779.342261306533,0.33934558019596833,0.31766840611058383,0.361717807436453,7.734299356521035e-08,0.001971324029173771
