y,p_lr,p_rf,p_extra_trees,p_gb,p_adaboost,p_lgb,p_xgb,p_catboost
0,0.15283842794759825,0.2256808741519228,0.3008356545961003,0.25,0.2462686567164179,0.33195020746887965,0.18796992301940918,0.2184873949579832
0,0.08333333333333333,0.17687074829931973,0.1413793103448276,0.06896551724137931,0.13076923076923078,0.14893617021276595,0.15789473056793213,0.06976744186046512
0,0.15283842794759825,0.17687074829931973,0.1413793103448276,0.16666666666666666,0.14678899082568808,0.14893617021276595,0.15451644361019135,0.16129032258064516
0,0.28125,0.2421875,0.3008356545961003,0.28,0.2462686567164179,0.37209302325581395,0.34224608540534973,0.22727272727272727
0,0.6337209302325583,0.6507936507936508,0.631578947368421,0.7333333333333333,0.6344827586206897,0.8571428571428571,0.761904776096344,0.7183098591549296
1,0.6337209302325583,0.6507936507936508,0.656,0.7333333333333333,0.6344827586206897,0.7619047619047619,0.7086212635040283,0.7183098591549296
0,0.40540540540540543,0.381294964028777,0.3817204301075269,0.32792207792207795,0.39344262295081966,0.3497267759562841,0.34285715222358704,0.3227665706051873
0,0.18181818181818182,0.2421875,0.3008356545961003,0.16666666666666666,0.2462686567164179,0.1743119266055046,0.18796992301940918,0.2184873949579832
0,0.5555555555555556,0.5633802816901409,0.631578947368421,0.5238095238095238,0.6226415094339622,0.607843137254902,0.6150234937667847,0.6373056994818653
0,0.08333333333333333,0.13821138211382114,0.1413793103448276,0.1348314606741573,0.13076923076923078,0.1111111111111111,0.18796992301940918,0.08333333333333333
0,0.328125,0.3314917127071823,0.3817204301075269,0.4146341463414634,0.39344262295081966,0.33195020746887965,0.34285715222358704,0.3227665706051873
0,0.15283842794759825,0.2421875,0.25,0.16666666666666666,0.2462686567164179,0.07563025210084033,0.18796992301940918,0.2184873949579832
0,0.28125,0.3314917127071823,0.3008356545961003,0.32792207792207795,0.34519572953736655,0.33195020746887965,0.34224608540534973,0.3227665706051873
0,0.6337209302325583,0.5633802816901409,0.6224489795918368,0.583941605839416,0.6344827586206897,0.4883720930232558,0.47999998927116394,0.5686274509803922
0,0.08333333333333333,0.13821138211382114,0.1413793103448276,0.1348314606741573,0.13076923076923078,0.07563025210084033,0.095238097012043,0.06976744186046512
0,0.3394495412844037,0.381294964028777,0.46153846153846156,0.4146341463414634,0.45614035087719296,0.33195020746887965,0.34285715222358704,0.3227665706051873
0,0.6337209302325583,0.5633802816901409,0.631578947368421,0.6132075471698113,0.6344827586206897,0.6810344827586207,0.6150234937667847,0.6373056994818653
1,0.6337209302325583,0.6507936507936508,0.631578947368421,0.583941605839416,0.6344827586206897,0.607843137254902,0.6150234937667847,0.6373056994818653
0,0.3394495412844037,0.381294964028777,0.3817204301075269,0.32792207792207795,0.39344262295081966,0.3497267759562841,0.34285715222358704,0.3227665706051873
1,0.6337209302325583,0.6507936507936508,0.6224489795918368,0.6132075471698113,0.6344827586206897,0.6810344827586207,0.6150234937667847,0.6373056994818653
0,0.15283842794759825,0.13821138211382114,0.1413793103448276,0.16666666666666666,0.14678899082568808,0.07563025210084033,0.15789473056793213,0.19230769230769232
1,0.40540540540540543,0.5633802816901409,0.6224489795918368,0.583941605839416,0.6086956521739131,0.6810344827586207,0.6150234937667847,0.5
1,0.525,0.381294964028777,0.6224489795918368,0.583941605839416,0.6226415094339622,0.3497267759562841,0.43421053886413574,0.47651006711409405
